eventType,eventTime,symbol,newClientOrderId,side,orderType,quantity,price,orderId,orderTime,lastTradeQuantity,totalTradeQuantity,priceLastTrade,commission,commissionAsset,tradeId,isBuyerMaker,creationTime,totalQuoteTradeQuantity,_id
executionReport,12:16:16 PM,DOGEUSD,g5SLlC53qXAmmsfuNbaNEJ,SELL,LIMIT,269.00000000,0.1856,112118095,12:16:16 PM,269.00000000,269.00000000,0.1856,0.00012014,BNB,13839029,true,12:16:11 PM,49.9264,4vaM7CurXRtUQz5a
executionReport,1:04:05 PM,DOGEUSD,pz1r5mIo0MpAAJlViSJ4ES,BUY,LIMIT,272.00000000,0.1838,112121350,1:04:05 PM,272.00000000,272.00000000,0.1838,0.00012065,BNB,13840238,true,12:21:27 PM,49.9936,4yTS9tt3nGWCBrsP
executionReport,1:08:15 PM,DOGEUSD,VI3WcX7L03yEZKGvvzQdJV,BUY,LIMIT,273.00000000,0.1829,112138809,1:08:15 PM,273.00000000,273.00000000,0.1829,0.00012058,BNB,13840466,true,1:07:48 PM,49.9317,50GB8vtw2Nt55nek
executionReport,9:46:26 AM,DOGEUSD,QkRYiHgKcGBvaixMfOQ8Ra,BUY,LIMIT,248.00000000,0.2016,111686785,9:46:26 AM,248.00000000,248.00000000,0.2016,0.00012126,BNB,13825519,true,9:45:28 AM,49.9968,50KPytDMXKrUfKwR
executionReport,8:02:30 PM,DOGEUSD,NE3n88PwSE5U4ia984Xp9p,SELL,LIMIT,253.00000000,0.1979,111862024,8:02:30 PM,253.00000000,253.00000000,0.1979,0.00012150,BNB,13831119,true,8:02:26 PM,50.0687,50uqMk1EyMefn6li
executionReport,3:02:02 AM,DOGEUSD,2taSMRkstSsWX7Pn6q8AZh,BUY,LIMIT,262.00000000,0.1905,111964767,3:02:02 AM,262.00000000,262.00000000,0.1905,0.00012408,BNB,13834076,true,3:00:55 AM,49.9110,5CqImU4X7dwExhSb
executionReport,6:54:40 PM,DOGEUSD,5D5LP0Du7SPdntfTM7TKde,BUY,LIMIT,288.00000000,0.1735,112652872,6:54:40 PM,288.00000000,288.00000000,0.1735,0.00012365,BNB,13861703,true,6:54:37 PM,49.9680,5DqlTSc8u092rhYA
executionReport,1:51:30 PM,DOGEUSD,Rhlb5ewY6FqXMYStyZO6jU,SELL,LIMIT,276.00000000,0.1810,112158399,1:51:30 PM,4.00000000,276.00000000,0.1810,0.00000169,BNB,13841779,true,1:51:24 PM,49.9560,5GjfiwP4uQXZjjKc
executionReport,2:43:13 AM,DOGEUSD,7FUv0n3v7fF9CT2lrL4f7x,BUY,LIMIT,261.00000000,0.1911,111956996,2:43:13 AM,261.00000000,261.00000000,0.1911,0.00012378,BNB,13833982,true,2:30:55 AM,49.8771,5HqYIjAD0g7HHTKz
executionReport,12:17:56 PM,DOGEUSD,1XrDVRdarb295vBsjwwCar,BUY,LIMIT,269.00000000,0.1853,112118167,12:17:56 PM,269.00000000,269.00000000,0.1853,0.00012031,BNB,13839073,true,12:16:16 PM,49.8457,5LQGSGko3FPLbYPZ
executionReport,6:31:47 AM,DOGEUSD,YBAdbJOlNpIPEkQo5R6UeA,SELL,LIMIT,232.00000000,0.2154,110114774,6:31:47 AM,232.00000000,232.00000000,0.2154,0.00011988,BNB,13775033,true,6:31:45 AM,49.9728,5N6MNXEvBHxKrar6
executionReport,4:58:02 PM,DOGEUSD,MVGCTc4iKWDar1g4HGjUzS,SELL,LIMIT,233.00000000,0.2148,110618434,4:58:02 PM,233.00000000,233.00000000,0.2148,0.00011673,BNB,13788053,true,4:58:01 PM,50.0484,5QDsM0saYT9IC0fP
executionReport,1:07:21 PM,DOGEUSD,Rf1Yllo4b4qqQI6dujnIqu,BUY,LIMIT,272.00000000,0.1836,112138011,1:07:21 PM,272.00000000,272.00000000,0.1836,0.00012056,BNB,13840375,true,1:06:01 PM,49.9392,5QW7YQonFDE2oaq9
executionReport,7:38:28 AM,DOGEUSD,KiK3mI0yGaY24xpLyO9eQt,SELL,LIMIT,285.00000000,0.1754,112447627,7:38:28 AM,285.00000000,285.00000000,0.1754,0.00012391,BNB,13852881,true,7:38:21 AM,49.9890,5RoagCAjChxLOrHV
executionReport,5:28:49 AM,DOGEUSD,CA6ejyqjD3icGLy41K1COC,BUY,LIMIT,277.00000000,0.1799,112395741,5:28:49 AM,277.00000000,277.00000000,0.1799,0.00012215,BNB,13851075,true,5:16:57 AM,49.8323,5Z4LJ74KfkexJ0fo
executionReport,6:06:59 AM,DOGEUSD,sjlceLOScDIdw3pFaCNAPM,BUY,LIMIT,234.00000000,0.2136,110774804,6:06:59 AM,234.00000000,234.00000000,0.2136,0.00011495,BNB,13792217,true,6:02:01 AM,49.9824,5l2lBT2hg9WNQUMB
executionReport,4:11:24 PM,DOGEUSD,UuUUsuRPXQmvDhxD4HpZJI,BUY,LIMIT,238.00000000,0.2099,110252423,4:11:24 PM,238.00000000,238.00000000,0.2099,0.00012009,BNB,13780437,true,1:36:00 PM,49.9562,5l7w4kCdmZPTZyzs
executionReport,2:43:08 AM,DOGEUSD,Lwn1NiFkjncqKviV03Shoo,BUY,LIMIT,261.00000000,0.1912,111957030,2:43:08 AM,261.00000000,261.00000000,0.1912,0.00012381,BNB,13833975,true,2:30:56 AM,49.9032,5oO9d2CqFuNpgEdX
executionReport,8:41:39 AM,DOGEUSD,w5cFQlRXpIgVgLZzcSu8bD,BUY,LIMIT,250.00000000,0.1999,111169744,8:41:39 AM,250.00000000,250.00000000,0.1999,0.00012229,BNB,13806081,true,8:37:38 AM,49.9750,5tjUwPDfDAxJ6Rni
executionReport,10:07:39 PM,DOGEUSD,MNw5JaHnFPos3BGDaUwr2Q,SELL,LIMIT,295.00000000,0.1694,112726162,10:07:39 PM,263.00000000,295.00000000,0.1694,0.00011238,BNB,13865015,true,10:07:37 PM,49.9730,5uGInjrQBpldVgOG
executionReport,6:50:51 AM,DOGEUSD,IrYOfoKRRgrFFDHyO6N4zd,BUY,LIMIT,235.00000000,0.2128,110786726,6:50:51 AM,235.00000000,235.00000000,0.2128,0.00011574,BNB,13792461,true,6:45:18 AM,50.0080,60o0sXqRB5n58aDO
executionReport,12:44:54 PM,DOGEUSD,DLLxMvQk56grgAPgJ6EoXb,SELL,LIMIT,243.00000000,0.2059,110877839,12:44:54 PM,194.00000000,243.00000000,0.2059,0.00009459,BNB,13795873,true,12:44:41 PM,50.0337,64bZ5y8ul5SvcsUr
executionReport,10:02:31 PM,DOGEUSD,oyFB7nU0FXwwRox9GNs5Di,BUY,LIMIT,295.00000000,0.1694,112719938,10:02:31 PM,295.00000000,295.00000000,0.1694,0.00012557,BNB,13864808,true,9:57:20 PM,49.9730,65YuGtZRCXFgrHqj
executionReport,12:20:56 AM,DOGEUSD,tulgQDQjDSyNm2pj3ENpy4,SELL,LIMIT,237.00000000,0.2109,110425441,12:20:56 AM,237.00000000,237.00000000,0.2109,0.00011985,BNB,13783756,true,12:20:50 AM,49.9833,6CTPWmdTZZDslLxc
executionReport,12:16:03 PM,DOGEUSD,RbFC5kRXxUzYl9py5338Yw,BUY,LIMIT,242.00000000,0.2062,110867651,12:16:03 PM,242.00000000,242.00000000,0.2062,0.00011794,BNB,13795385,true,12:15:08 PM,49.9004,6KRbqVQPSym1XNTe
executionReport,6:27:40 AM,DOGEUSD,OoEy2iHTZZz2G9kx4yViBo,BUY,LIMIT,279.00000000,0.1791,112403536,6:27:40 AM,279.00000000,279.00000000,0.1791,0.00012422,BNB,13851581,true,5:40:13 AM,49.9689,6U29KcrpFj0ldohB
executionReport,12:02:08 AM,DOGEUSD,qiOPZjWIhsVCRKQNPhUBg6,BUY,LIMIT,256.00000000,0.1951,111919169,12:02:08 AM,169.00000000,256.00000000,0.1951,0.00008088,BNB,13832923,true,12:00:18 AM,49.9456,6VWQFdaDVeCAqzat
executionReport,4:09:15 PM,DOGEUSD,5eAbINtgM7UZMTpg85HT9A,BUY,LIMIT,237.00000000,0.2111,110298648,4:09:15 PM,237.00000000,237.00000000,0.2111,0.00011992,BNB,13780288,true,4:00:24 PM,50.0307,6WD3jZ7lZJfcWWjb
executionReport,8:41:35 AM,DOGEUSD,X1vtnmoTJexwIHcvvyeubk,SELL,LIMIT,265.00000000,0.1890,112052408,8:41:35 AM,265.00000000,265.00000000,0.1890,0.00012185,BNB,13836249,true,8:41:32 AM,50.0850,6Wm9WCkFxkUnLyzx
executionReport,7:25:40 PM,DOGEUSD,n24LETwatEX3RpwxG8PZte,SELL,LIMIT,288.00000000,0.1735,112661832,7:25:40 PM,288.00000000,288.00000000,0.1735,0.00012315,BNB,13862029,true,7:25:38 PM,49.9680,6XHI4LTHrhzLsfjv
executionReport,1:16:14 PM,DOGEUSD,R9zavgQTAduHUjEwlTsDdS,SELL,LIMIT,234.00000000,0.2134,110238931,1:16:14 PM,234.00000000,234.00000000,0.2134,0.00011924,BNB,13778204,true,1:16:14 PM,49.9356,6bWRJpPKJLWj0Kbd
executionReport,5:28:48 AM,DOGEUSD,I84t4bYCsYLbROTrMsLM8h,BUY,LIMIT,277.00000000,0.1800,112394330,5:28:48 AM,277.00000000,277.00000000,0.1800,0.00012215,BNB,13851055,true,5:11:37 AM,49.8600,6f6gouJuN9ww2lVB
executionReport,6:27:40 AM,DOGEUSD,EnL68yB2owoS9v8uf6tGnG,BUY,LIMIT,279.00000000,0.1791,112403535,6:27:40 AM,279.00000000,279.00000000,0.1791,0.00012422,BNB,13851580,true,5:40:13 AM,49.9689,6lC6BqsubU7CtLmB
executionReport,12:16:10 PM,DOGEUSD,Ou9mkptsJJ51mXEy7foBXb,SELL,LIMIT,242.00000000,0.2062,110868268,12:16:10 PM,242.00000000,242.00000000,0.2062,0.00011791,BNB,13795405,true,12:16:03 PM,49.9004,6mtBQ9icD2JozWFy
executionReport,6:50:51 AM,DOGEUSD,JUwLie5afweP7rrYIGooiN,BUY,LIMIT,235.00000000,0.2128,110786725,6:50:51 AM,235.00000000,235.00000000,0.2128,0.00011574,BNB,13792460,true,6:45:18 AM,50.0080,6nugN8czjNZnzn2E
executionReport,5:06:15 PM,DOGEUSD,eXiH0jm28tBqHJPE1V7G4Z,SELL,LIMIT,233.00000000,0.2146,110619879,5:06:15 PM,233.00000000,233.00000000,0.2146,0.00011701,BNB,13788105,true,5:06:12 PM,50.0018,6rshi0cGQtgeTDi4
executionReport,1:15:52 PM,DOGEUSD,AQLOajgqpBwtKyt6aLP2YO,BUY,LIMIT,234.00000000,0.2138,110131563,1:15:52 PM,234.00000000,234.00000000,0.2138,0.00011959,BNB,13778134,true,7:08:41 AM,50.0292,6tXXS5Fa6hoDSIFL
executionReport,12:20:25 PM,DOGEUSD,gIUKj53mgiMoXI8XCqLiss,BUY,LIMIT,270.00000000,0.1847,112119704,12:20:25 PM,270.00000000,270.00000000,0.1847,0.00012030,BNB,13839251,true,12:18:52 PM,49.8690,6wqsW0hk6fCeKzru
executionReport,9:38:44 AM,DOGEUSD,lM1HGSyPkPPNmBeggvceWr,SELL,LIMIT,232.00000000,0.2152,110176657,9:38:44 AM,162.00000000,232.00000000,0.2152,0.00008359,BNB,13776620,true,9:38:20 AM,49.9264,6x5pyOzDKqC1eOIq
executionReport,3:18:42 PM,DOGEUSD,qrlxfVlVRqcr60QsHeVWfD,SELL,LIMIT,283.00000000,0.1768,112594807,3:18:42 PM,112.00000000,283.00000000,0.1768,0.00004799,BNB,13858848,true,3:18:33 PM,50.0344,6xmax8eQ5v3fD1PQ
executionReport,7:24:15 AM,DOGEUSD,sVEWCQzBJ4Y9wYGkzx9wxv,SELL,LIMIT,254.00000000,0.1965,117299954,7:24:15 AM,254.00000000,254.00000000,0.1965,0.00012468,BNB,14075033,true,7:24:06 AM,49.9110,73wfBMlfDuKxcvSx
executionReport,12:15:12 PM,DOGEUSD,N8m2wcGs94VmVjyVBrYzvo,BUY,LIMIT,268.00000000,0.1861,112117047,12:15:12 PM,268.00000000,268.00000000,0.1861,0.00011999,BNB,13838931,true,12:14:35 PM,49.8748,78Woqn80DzkhVW4i
executionReport,12:15:08 PM,DOGEUSD,z6aIxgR6MOhxUpKYLki4XM,SELL,LIMIT,242.00000000,0.2065,110867616,12:15:08 PM,242.00000000,242.00000000,0.2065,0.00011825,BNB,13795332,true,12:15:06 PM,49.9730,7LXN35D2K51oWUlr
executionReport,12:18:37 PM,DOGEUSD,ppI25CxRXGzCzhmonwdYlC,SELL,LIMIT,270.00000000,0.1852,112119424,12:18:37 PM,270.00000000,270.00000000,0.1852,0.00012062,BNB,13839171,true,12:18:28 PM,50.0040,7SVsxxeHHCEsFRau
executionReport,5:50:40 AM,DOGEUSD,56gShz5mh2qW8z6JaK7MTv,SELL,LIMIT,231.00000000,0.2160,110771602,5:50:40 AM,231.00000000,231.00000000,0.2160,0.00011346,BNB,13791958,true,5:50:40 AM,49.8960,7Tjmgj2UkiFx60Kl
executionReport,5:29:00 AM,DOGEUSD,81QwfoEHECfEPQYTL1HECz,SELL,LIMIT,279.00000000,0.1795,112399381,5:29:00 AM,279.00000000,279.00000000,0.1795,0.00012274,BNB,13851148,true,5:29:00 AM,50.0805,7pHp6ZYmRjyaxDcf
executionReport,8:47:32 AM,DOGEUSD,HCcPsCFYiOgW1I4RYmH8Hq,BUY,LIMIT,266.00000000,0.1879,112055267,8:47:32 AM,266.00000000,266.00000000,0.1879,0.00012209,BNB,13836428,true,8:47:25 AM,49.9814,7pY1uzlV81NigcPI
executionReport,6:35:11 AM,DOGEUSD,z3iRl52WLWJ4PUtwAs0JCs,SELL,LIMIT,280.00000000,0.1785,112421376,6:35:11 AM,280.00000000,280.00000000,0.1785,0.00012427,BNB,13851710,true,6:35:11 AM,49.9800,7sgDQPbtBZGD3U1j
executionReport,9:26:06 AM,DOGEUSD,ivz123M7UDYXbd3NvRFRzc,BUY,LIMIT,267.00000000,0.1873,112068150,9:26:06 AM,267.00000000,267.00000000,0.1873,0.00012212,BNB,13836909,true,9:25:57 AM,50.0091,7zWREHmN8adVg1yr
executionReport,11:44:43 AM,DOGEUSD,czvEd7bvweAbUifOjnSIc5,BUY,LIMIT,237.00000000,0.2104,110853564,11:44:43 AM,237.00000000,237.00000000,0.2104,0.00011652,BNB,13794309,true,11:40:48 AM,49.8648,80QOAy1FIHfkJYF3
executionReport,1:12:19 PM,DOGEUSD,RmfUPLlQ2VRRaimXREgthz,SELL,LIMIT,233.00000000,0.2143,110236446,1:12:19 PM,233.00000000,233.00000000,0.2143,0.00011865,BNB,13778075,true,1:12:19 PM,49.9319,80dQtrZ4rcxPAThR
executionReport,8:45:13 AM,DOGEUSD,nug54Fum8USS3ox7gp95fc,SELL,LIMIT,266.00000000,0.1882,112054202,8:45:13 AM,266.00000000,266.00000000,0.1882,0.00012234,BNB,13836364,true,8:45:08 AM,50.0612,80y6iravj3wUPvw4
executionReport,6:00:15 AM,DOGEUSD,wBQsFh8MsvH9od8ZmdFuKV,BUY,LIMIT,233.00000000,0.2145,110669975,6:00:15 AM,78.00000000,233.00000000,0.2145,0.00003840,BNB,13792079,true,9:03:47 PM,49.9785,87KWTafuEJvWuds5
executionReport,7:25:40 PM,DOGEUSD,Z9eOgbBDoBPr4mC2Bz9rBq,SELL,LIMIT,288.00000000,0.1735,112661831,7:25:40 PM,288.00000000,288.00000000,0.1735,0.00012315,BNB,13862028,true,7:25:38 PM,49.9680,8B53MmQ5b5V0zjtk
executionReport,7:41:16 PM,DOGEUSD,TWBP1fk44CSj52EHDLXZgV,SELL,LIMIT,292.00000000,0.1714,112669990,7:41:16 PM,292.00000000,292.00000000,0.1714,0.00012374,BNB,13862573,true,7:41:13 PM,50.0488,8DwBjHuenZOUIfTf
executionReport,1:05:10 AM,DOGEUSD,SFS4dQocBgG1Yqsn4W8ZRC,SELL,LIMIT,263.00000000,0.1901,111478464,1:05:10 AM,95.00000000,263.00000000,0.1901,0.00004605,BNB,13820356,true,1:04:59 AM,49.9963,8EhaB0gR3oznsPti
executionReport,3:38:18 PM,DOGEUSD,3FmNDiR5QnnWjmIXBKTd8l,SELL,LIMIT,285.00000000,0.1753,112600599,3:38:18 PM,285.00000000,285.00000000,0.1753,0.00012215,BNB,13859201,true,3:38:10 PM,49.9605,8IV9ZFRzn8KjC8u3
executionReport,12:10:56 PM,DOGEUSD,S2TwtdiOaJ4dycuEZzUag0,SELL,LIMIT,241.00000000,0.2075,110864854,12:10:56 PM,241.00000000,241.00000000,0.2075,0.00011760,BNB,13795156,true,12:10:53 PM,50.0075,8WCGCottOnFeP4QD
executionReport,12:12:21 PM,DOGEUSD,OrtVgmvDtEW4M8s1ZauCXs,SELL,LIMIT,267.00000000,0.1873,112116009,12:12:21 PM,267.00000000,267.00000000,0.1873,0.00011967,BNB,13838719,true,12:12:20 PM,50.0091,8eVCq32ROAotiLd1
executionReport,9:03:46 PM,DOGEUSD,bGirNvm49yhHh4N9mCsIHu,BUY,LIMIT,233.00000000,0.2147,110667837,9:03:46 PM,233.00000000,233.00000000,0.2147,0.00011605,BNB,13789784,true,8:52:05 PM,50.0251,8jTtUJx0tIsOeIcj
executionReport,4:48:41 AM,DOGEUSD,8yzYRyYmhWxiZyrtzX7tOB,SELL,LIMIT,277.00000000,0.1804,112387336,4:48:41 AM,277.00000000,277.00000000,0.1804,0.00012293,BNB,13850529,true,4:48:41 AM,49.9708,8pOluTHphVN7GUqo
executionReport,2:57:16 PM,DOGEUSD,7mKKymzMKWAmw5LUeID2sO,SELL,LIMIT,282.00000000,0.1775,112589864,2:57:16 PM,282.00000000,282.00000000,0.1775,0.00012141,BNB,13858571,true,2:57:15 PM,50.0550,8vfr5wrAnD0pQpOK
executionReport,10:35:09 PM,DOGEUSD,oTKIWN5cusokn9aNhUqVfn,BUY,LIMIT,235.00000000,0.2123,110398497,10:35:09 PM,235.00000000,235.00000000,0.2123,0.00011871,BNB,13783164,true,10:33:35 PM,49.8905,8wKCDXDIQVN3z0lD
executionReport,7:38:53 AM,DOGEUSD,G4N5IS14KaqifmxGZ0bJN3,SELL,LIMIT,285.00000000,0.1752,112448029,7:38:53 AM,285.00000000,285.00000000,0.1752,0.00012366,BNB,13852915,true,7:38:53 AM,49.9320,98LGO9IwrDJTv4Ux
executionReport,1:08:37 PM,DOGEUSD,XcwGjbk0dldBVhLLfU8gIj,SELL,LIMIT,273.00000000,0.1830,112139272,1:08:37 PM,273.00000000,273.00000000,0.1830,0.00012056,BNB,13840494,true,1:08:36 PM,49.9590,9ADDiDYIzrCTktjD
executionReport,8:02:05 PM,DOGEUSD,6Y8228GAl07dOpBjR8sMR7,BUY,LIMIT,252.00000000,0.1980,111861588,8:02:05 PM,139.00000000,252.00000000,0.1980,0.00006672,BNB,13831113,true,8:01:34 PM,49.8960,9D7BZxdpRhNwCJEi
executionReport,5:16:57 AM,DOGEUSD,Podxe9maVjLX8qOPWnNnIz,SELL,LIMIT,277.00000000,0.1802,112395702,5:16:57 AM,277.00000000,277.00000000,0.1802,0.00012276,BNB,13850783,true,5:16:48 AM,49.9154,9E6KgtHf3zeSmOyv
executionReport,6:51:03 AM,DOGEUSD,WmJrJutGi5SVaOwkd0X4vt,SELL,LIMIT,235.00000000,0.2125,110788150,6:51:03 AM,235.00000000,235.00000000,0.2125,0.00011569,BNB,13792481,true,6:51:02 AM,49.9375,9HSxr6UNBrtcAZhq
executionReport,9:58:11 AM,DOGEUSD,zQ0O2224FfmZyus5JxGyoC,SELL,LIMIT,233.00000000,0.2147,110184427,9:58:11 AM,94.00000000,233.00000000,0.2147,0.00004848,BNB,13776726,true,9:58:02 AM,50.0251,9Kz3QGQ0xPjBKj0F
executionReport,2:24:10 PM,DOGEUSD,DkmPrx9Ryws2REBk6npic7,BUY,LIMIT,243.00000000,0.2053,110906999,2:24:10 PM,243.00000000,243.00000000,0.2053,0.00011966,BNB,13796731,true,2:22:10 PM,49.8879,9NrKkZQUMPDkG1pe
executionReport,1:03:06 AM,DOGEUSD,iU2jVIeDtCBATBBPQKOFaK,SELL,LIMIT,232.00000000,0.2157,110007194,1:03:06 AM,232.00000000,232.00000000,0.2157,0.00012028,BNB,13773357,true,1:02:56 AM,50.0424,9ORv4UcPXi87etWy
executionReport,11:58:53 PM,DOGEUSD,HrY55X9K3ia78QwfvuGRxO,SELL,LIMIT,256.00000000,0.1956,111918496,11:58:53 PM,256.00000000,256.00000000,0.1956,0.00012268,BNB,13832884,true,11:58:46 PM,50.0736,9Odfdh0XwqHPoPkN
executionReport,8:47:43 AM,DOGEUSD,XcnUuhvPpOYvwxjMFTCVZA,SELL,LIMIT,266.00000000,0.1880,112055466,8:47:43 AM,266.00000000,266.00000000,0.1880,0.00012203,BNB,13836439,true,8:47:43 AM,50.0080,9Xm22QwlzImOaLOl
executionReport,1:49:36 AM,DOGEUSD,BuVhJETayFaXQlDTc76bto,BUY,LIMIT,259.00000000,0.1925,111932715,1:49:36 AM,259.00000000,259.00000000,0.1925,0.00012343,BNB,13833669,true,12:40:38 AM,49.8575,9hpYk2CQRP4BrjPT
executionReport,1:07:22 PM,DOGEUSD,mc0H51Nm0HcnD4CmFxpdZA,BUY,LIMIT,272.00000000,0.1835,112121251,1:07:22 PM,272.00000000,272.00000000,0.1835,0.00012056,BNB,13840385,true,12:21:22 PM,49.9120,9i3uKgdwi7H8fCxK
executionReport,6:32:44 AM,DOGEUSD,ZPRhdVj7Ue32Hd2loebI9r,SELL,LIMIT,264.00000000,0.1894,112012435,6:32:44 AM,264.00000000,264.00000000,0.1894,0.00012034,BNB,13835083,true,6:32:38 AM,50.0016,9oQLtunYWNo73Ljq
executionReport,7:15:35 AM,DOGEUSD,1PYTyDb5WLyoHhpvj0DZaU,SELL,LIMIT,283.00000000,0.1766,112436699,7:15:35 AM,283.00000000,283.00000000,0.1766,0.00012418,BNB,13852310,true,7:15:33 AM,49.9778,9sr4UEFX64gJBV9c
executionReport,6:50:51 AM,DOGEUSD,vlvSK6CjWrWQgvpVqbUvrS,BUY,LIMIT,235.00000000,0.2128,110786721,6:50:51 AM,235.00000000,235.00000000,0.2128,0.00011574,BNB,13792459,true,6:45:18 AM,50.0080,9uoWAdlrsaxsqUKy
executionReport,11:49:41 AM,DOGEUSD,eDoG0tu6WqBFywmakSvB9q,BUY,LIMIT,251.00000000,0.1989,111735536,11:49:40 AM,251.00000000,251.00000000,0.1989,0.00012141,BNB,13827166,true,11:49:01 AM,49.9239,A3Gz84vfe0o4RV6O
executionReport,8:36:20 AM,DOGEUSD,DtVGYpMhkLoYLTPvM3BZir,SELL,LIMIT,249.00000000,0.2006,111168826,8:36:20 AM,249.00000000,249.00000000,0.2006,0.00012143,BNB,13805775,true,8:36:16 AM,49.9494,A4aUOjS5OU2uAnKG
executionReport,11:59:56 PM,DOGEUSD,v3E76rx9rTds48CaSdH7vx,BUY,LIMIT,256.00000000,0.1953,111918541,11:59:56 PM,256.00000000,256.00000000,0.1953,0.00012252,BNB,13832899,true,11:58:54 PM,49.9968,ADY6N7v54rfBdHEW
executionReport,11:37:54 AM,DOGEUSD,AbzV2cIxtsz8q8nrbcblD3,SELL,LIMIT,249.00000000,0.2006,111731172,11:37:54 AM,249.00000000,249.00000000,0.2006,0.00012004,BNB,13826957,true,11:37:48 AM,49.9494,AFS095tUjCyxPRSt
executionReport,12:14:06 PM,DOGEUSD,NHs9dkkJM85ya4YGxKzBtk,BUY,LIMIT,267.00000000,0.1870,112116011,12:14:06 PM,267.00000000,267.00000000,0.1870,0.00011967,BNB,13838765,true,12:12:21 PM,49.9290,AFkXMj5OV5ALySdE
executionReport,1:44:16 AM,DOGEUSD,HF97m4NJSVGsWYigm1HFcJ,SELL,LIMIT,265.00000000,0.1884,111490905,1:44:16 AM,265.00000000,265.00000000,0.1884,0.00012809,BNB,13820698,true,1:44:15 AM,49.9260,AGmIBWtHjdgr2JWP
executionReport,8:01:34 PM,DOGEUSD,KpeaQNzeFVs1Vt9Hn1keC3,SELL,LIMIT,252.00000000,0.1983,111849516,8:01:34 PM,80.00000000,252.00000000,0.1983,0.00003850,BNB,13831092,true,7:05:17 PM,49.9716,AHxQO6OTcn0bfoYT
executionReport,6:07:38 AM,DOGEUSD,WGSAmuyRt6NXWO2XSPEFnI,SELL,LIMIT,234.00000000,0.2135,110777062,6:07:38 AM,234.00000000,234.00000000,0.2135,0.00011531,BNB,13792241,true,6:07:34 AM,49.9590,ANQL9axIsVmNYck4
executionReport,4:48:41 AM,DOGEUSD,m6YOtP0f167XID594jy4I5,BUY,LIMIT,277.00000000,0.1803,112384445,4:48:41 AM,277.00000000,277.00000000,0.1803,0.00012284,BNB,13850523,true,4:42:15 AM,49.9431,AV6XaBGtmT5dIFyK
executionReport,6:31:35 AM,DOGEUSD,tP3uf0YcheXNK24EXgqnBr,BUY,LIMIT,232.00000000,0.2155,110106233,6:31:35 AM,232.00000000,232.00000000,0.2155,0.00011993,BNB,13775029,true,6:06:32 AM,49.9960,AW05Hjv1NYod8JEi
executionReport,7:30:10 PM,DOGEUSD,VnxuI3fxnYPkmvoBZTg0GO,BUY,LIMIT,289.00000000,0.1725,112662849,7:30:10 PM,289.00000000,289.00000000,0.1725,0.00012303,BNB,13862165,true,7:28:01 PM,49.8525,Ac2m5HbgG18EQMTN
executionReport,12:12:11 PM,DOGEUSD,RaEvHTXJIkeqxqP3Ew86Y1,BUY,LIMIT,241.00000000,0.2072,110864926,12:12:11 PM,241.00000000,241.00000000,0.2072,0.00011799,BNB,13795181,true,12:10:57 PM,49.9352,AenCXfyf3Iz6L4vu
executionReport,1:22:25 PM,DOGEUSD,9OyOpqMIbJqhjUxvVaWyYm,BUY,LIMIT,236.00000000,0.2112,110243543,1:22:25 PM,236.00000000,236.00000000,0.2112,0.00011961,BNB,13778601,true,1:22:08 PM,49.8432,AiKPyc1LbaOjiGtO
executionReport,9:54:48 PM,DOGEUSD,FkWzt6zBckVUfvneXCHOgB,BUY,LIMIT,293.00000000,0.1705,112717978,9:54:48 PM,293.00000000,293.00000000,0.1705,0.00012471,BNB,13864215,true,9:53:59 PM,49.9565,AiR5srEkAi8BeYC4
executionReport,7:11:40 AM,DOGEUSD,kWMXLgqsGeze66NatYzqAQ,SELL,LIMIT,236.00000000,0.2120,110793281,7:11:40 AM,236.00000000,236.00000000,0.2120,0.00011628,BNB,13792598,true,7:11:39 AM,50.0320,AlF9BTTmgPyVB52u
executionReport,7:32:17 PM,DOGEUSD,s3hbaOgYTdfeHQzdjdBR46,SELL,LIMIT,291.00000000,0.1721,112665244,7:32:17 PM,291.00000000,291.00000000,0.1721,0.00012368,BNB,13862294,true,7:32:12 PM,50.0811,Alk91zpq3lHyWuwE
executionReport,2:30:02 AM,DOGEUSD,rUBxzzvlXwgsxWEU8RBDsf,BUY,LIMIT,260.00000000,0.1922,111947800,2:30:02 AM,260.00000000,260.00000000,0.1922,0.00012382,BNB,13833841,true,1:49:38 AM,49.9720,AlsYm8TbOMdqw30J
executionReport,12:00:08 PM,DOGEUSD,ISGX9mJlDNkwADlyeO5GES,BUY,LIMIT,240.00000000,0.2077,110860120,12:00:08 PM,240.00000000,240.00000000,0.2077,0.00011694,BNB,13794813,true,11:59:44 AM,49.8480,AmVRbnfHwv8FmdSU
executionReport,12:12:11 PM,DOGEUSD,zkZ0UeOFENHgIDTEsGqCJw,BUY,LIMIT,241.00000000,0.2072,110864925,12:12:11 PM,241.00000000,241.00000000,0.2072,0.00011799,BNB,13795180,true,12:10:57 PM,49.9352,At4o5TVMXmcK04gj
executionReport,12:15:11 PM,DOGEUSD,bxpLzAzZ0z4oLdGraEhREY,SELL,LIMIT,242.00000000,0.2067,110867550,12:15:11 PM,242.00000000,242.00000000,0.2067,0.00011826,BNB,13795355,true,12:15:04 PM,50.0214,Awc7jH6E7Zyr2jBA
